cat,value,label,drainage_area_sqkm,slope_number,slope_minimum,slope_maximum,slope_range,slope_average,slope_stddev,slope_variance,slope_coeff_var,slope_sum,slope_first_quartile,slope_median,slope_third_quartile,relief_100m_number,relief_100m_minimum,relief_100m_maximum,relief_100m_range,relief_100m_average,relief_100m_stddev,relief_100m_variance,relief_100m_coeff_var,relief_100m_sum,relief_100m_first_quartile,relief_100m_median,relief_100m_third_quartile,relief_1km_number,relief_1km_minimum,relief_1km_maximum,relief_1km_range,relief_1km_average,relief_1km_stddev,relief_1km_variance,relief_1km_coeff_var,relief_1km_sum,relief_1km_first_quartile,relief_1km_median,relief_1km_third_quartile,relief_2point5km_number,relief_2point5km_minimum,relief_2point5km_maximum,relief_2point5km_range,relief_2point5km_average,relief_2point5km_stddev,relief_2point5km_variance,relief_2point5km_coeff_var,relief_2point5km_sum,relief_2point5km_first_quartile,relief_2point5km_median,relief_2point5km_third_quartile,relief_5km_number,relief_5km_minimum,relief_5km_maximum,relief_5km_range,relief_5km_average,relief_5km_stddev,relief_5km_variance,relief_5km_coeff_var,relief_5km_sum,relief_5km_first_quartile,relief_5km_median,relief_5km_third_quartile,ksn_points_count,ksn_min,ksn_max,ksn_range,ksn_mean,ksn_stddev,ksn_variance,ksn_median,prop_kjf_average,_number,elev_number,elev_minimum,elev_maximum,elev_range,elev_average,elev_stddev,elev_variance,elev_coeff_var,elev_sum,elev_first_quartile,elev_median,elev_third_quartile,intra_100m_relief_number,intra_100m_relief_minimum,intra_100m_relief_maximum,intra_100m_relief_range,intra_100m_relief_average,intra_100m_relief_stddev,intra_100m_relief_variance,intra_100m_relief_coeff_var,intra_100m_relief_sum,intra_100m_relief_first_quartile,intra_100m_relief_median,intra_100m_relief_third_quartile,intra_1km_relief_number,intra_1km_relief_minimum,intra_1km_relief_maximum,intra_1km_relief_range,intra_1km_relief_average,intra_1km_relief_stddev,intra_1km_relief_variance,intra_1km_relief_coeff_var,intra_1km_relief_sum,intra_1km_relief_first_quartile,intra_1km_relief_median,intra_1km_relief_third_quartile,intra_2point5km_relief_number,intra_2point5km_relief_minimum,intra_2point5km_relief_maximum,intra_2point5km_relief_range,intra_2point5km_relief_average,intra_2point5km_relief_stddev,intra_2point5km_relief_variance,intra_2point5km_relief_coeff_var,intra_2point5km_relief_sum,intra_2point5km_relief_first_quartile,intra_2point5km_relief_median,intra_2point5km_relief_third_quartile,intra_5km_relief_number,intra_5km_relief_minimum,intra_5km_relief_maximum,intra_5km_relief_range,intra_5km_relief_average,intra_5km_relief_stddev,intra_5km_relief_variance,intra_5km_relief_coeff_var,intra_5km_relief_sum,intra_5km_relief_first_quartile,intra_5km_relief_median,intra_5km_relief_third_quartile
326,205,,10.1412,101412,0.155798807740211,175.197967529297,175.042168721557,44.0152267591483,17.856521270142,318.855351871032,40.5689634813266,4463672.17609875,31.3291,42.3683,55.024,101412,24.75048828125,154.241088867188,129.490600585938,80.1141948896306,20.844798409854,434.505620747451,26.018857754947,8124540.73214722,64.5443,78.8806,94.2725,101412,263.368347167969,580.434631347656,317.066284179688,430.408495191813,71.5149725618658,5114.39130052442,16.6156043295556,43648586.3143921,368.25,426.015,495.089,101412,399.206237792969,873.890380859375,474.684143066406,667.448713070372,98.1967701169517,9642.60566140147,14.7122570160081,67687308.8898926,584.656,705.54,729.57,101412,793.291748046875,900.262817382812,106.971069335938,871.319851294329,29.629719547479,877.920280462261,3.40055600747127,88362288.7594604,851.071,885.951,893.571,53,143.712702,523.216783,379.504081,253.907550037736,100.692064732729,10138.89190014,220.823544,0.820514337553741,,101412,387.324676513672,1114.45593261719,727.131256103516,690.278274131386,158.295104015255,25057.3399552004,22.932071013599,70002500.3362122,569.518,675.376,786.799,101412,0,154.241088867188,154.241088867188,78.7388227034926,23.1583500009502,536.309174766511,29.4116030768682,7985061.48800659,63.8739,78.5705,94.1392,101412,0,562.49560546875,562.49560546875,385.52449349481,128.009143986351,16386.3409441184,33.2038939539063,39096809.9342957,320.319,414.238,489.736,101412,218.24462890625,727.131225585938,508.886596679688,590.245945853858,127.116549425196,16158.6171377683,21.5362003446389,59858021.8609314,430.118,666.193,689.233,101412,444.017120361328,748.714965820312,304.697845458984,702.435254632446,57.6306779780237,3321.29504420667,8.20441138139903,71235364.0427856,727.131,727.131,727.131
329,145,,16.2326,162326,0.26272714138031,165.248352050781,164.985624909401,40.7355753155546,18.8862833393957,356.691698375936,46.3631191976417,6612442.99867272,27.4631,38.0446,51.0987,162326,11.0903015136719,164.502685546875,153.412384033203,74.3052701604032,22.6382903330437,512.49218920318,30.4666012036216,12061677.2840576,58.1293,70.6349,87.455,162326,273.755493164062,672.398132324219,398.642639160156,490.560105418415,79.0966401465821,6256.27848247791,16.1237408572224,79630659.6721497,430.381,481.038,549.301,162326,629.112243652344,1041.88818359375,412.775939941406,874.295993984144,106.698622567065,11384.5960577091,12.2039473246174,141920971.51947,774.833,881.199,980.212,162326,1018.82006835938,1175.94409179688,157.1240234375,1092.24509941005,43.3567315635459,1879.80617187338,3.96950570773574,177299778.006836,1058.08,1064.54,1127.32,98,103.334537,1030.68322,927.348683,485.145816816326,231.529678294933,53605.9919313552,431.8926845,1,,162326,240.057434082031,1293.49450683594,1053.43707275391,816.143308691767,230.830103284907,53282.536582521,28.2830356907435,132481278.7267,645.101,822.853,1001.62,162326,0,164.502685546875,164.502685546875,72.2209485189389,25.3065971776652,640.423860712611,35.0405217553033,11723337.6892853,56.3056,69.8058,87.1847,162326,0,664.695007324219,664.695007324219,384.776751213675,150.335995015957,22600.9113974377,39.0709663569231,62459270.917511,286.138,416.338,493.213,162326,252.95166015625,1040.50073242188,787.549072265625,793.875446146289,176.641880465685,31202.3539344533,22.2505786421734,128866625.671143,669.103,784.494,959.344,162326,799.668701171875,1125.62390136719,325.955200195312,991.951549690536,109.328032066514,11952.6185955368,11.0215092763978,161019527.255066,856.921,1053.44,1053.44
330,117,,47.219,472190,0.0130914719775319,158.726211547852,158.713120075874,46.8813839027342,19.6622254500647,386.60310964917,41.9403691044153,22136920.6650321,33.7419,46.4048,59.4382,472190,3.67587280273438,155.954284667969,152.278411865234,80.7826336984928,20.7105050054758,428.925017581839,25.6373233420121,38144751.8060913,67.3662,80.9837,94.4818,472190,176.333740234375,531.352661132812,355.018920898438,300.70314213228,52.1386713900018,2718.44105431459,17.3389180506354,141989016.683441,267.959,287.8,331.504,472190,303.561614990234,650.931457519531,347.369842529297,452.836130050607,90.0085265508831,8101.53485186102,19.8766221548674,213824692.248596,361.213,444.873,529.959,472190,544.339477539062,912.621520996094,368.282043457031,693.977191440793,62.9676440606797,3964.92419855245,9.07344576122886,327689090.026428,635.693,702.533,741.663,370,28.851425,238.360224,209.508799,87.4695485621622,23.5287381239531,553.601517705563,85.349619,0,,472190,351.574279785156,907.303466796875,555.729187011719,545.759382890596,87.4800429307801,7652.75791117113,16.0290497375318,257702123.007111,483.863,540.574,601.493,472190,3.67587280273438,155.954284667969,152.278411865234,80.7169417107317,20.7714961317335,431.455051550618,25.7337501787085,38113732.7063904,67.2866,80.9467,94.4681,472190,159.632751464844,420.490203857422,260.857452392578,286.582955787071,41.5170237786543,1723.66326343735,14.4869131050142,135321605.893097,259.82,280.256,307.695,472190,263.343688964844,528.65283203125,265.309143066406,383.507834235865,63.5179070847918,4034.52452043225,16.5623492962929,181088564.247833,335.436,351.879,430.44,472190,357.620910644531,555.729187011719,198.108276367188,491.855815186718,61.0193770789545,3723.36437910363,12.4059480837469,232249397.373016,443.519,506.168,545.726
327,206,,10.434,104340,0.405430734157562,196.268081665039,195.862650930882,52.475913231872,21.8529315625866,477.550617879092,41.6437375106297,5475336.78661352,36.7773,50.7264,66.7471,104340,20.4381713867188,173.780883789062,153.342712402344,93.4445765684865,24.4854974423134,599.539584997536,26.2032301300736,9750007.11915588,75.5359,89.7349,110.454,104340,307.623870849609,610.479248046875,302.855377197266,428.785542447699,55.8112118576421,3114.89136901861,13.0161132623658,44739483.4989929,383.46,425.756,468.436,104340,485.811431884766,671.463562011719,185.652130126953,591.887234762059,48.7259277960978,2374.21603959054,8.23229914996999,61757514.0750732,561.689,584.086,635.693,104340,672.893798828125,913.568725585938,240.674926757812,766.112453413458,78.0207476664615,6087.23706643366,10.1839811269006,79936173.3891602,682.946,742.88,831.137,62,109.579699,298.821044,189.241345,207.780530370968,48.9466297901597,2395.77256781495,232.7749625,0,,104340,248.520797729492,893.969665527344,645.448867797852,533.47812174409,112.501398479837,12656.5646599192,21.0882872032388,55663107.2227783,448.929,531.87,616.411,104340,0,173.780883789062,173.780883789062,92.1202553241445,26.0618203206389,679.218478425267,28.2910856346793,9611827.44052124,74.2976,89.079,110.013,104340,259.800323486328,547.758972167969,287.958648681641,414.035358131355,56.0910016883131,3146.20047039835,13.5473941021525,43200449.2674255,373.364,412.177,452.626,104340,410.562438964844,645.448852539062,234.886413574219,563.546133075675,57.4749877076184,3303.37421199089,10.1988079296962,58800403.525116,525.809,549.379,616.615,104340,515.320922851562,645.448852539062,130.1279296875,636.084689467936,31.3763262076932,984.473846291573,4.9327277840846,66369076.4990845,645.449,645.449,645.449
332,60,,20.175,201750,0,172.774475097656,172.774475097656,32.8825277790216,23.6608592532673,559.836260602925,71.9557188920326,6634049.97941761,15.9001,29.4464,46.6394,201750,0.40814208984375,177.878173828125,177.470031738281,58.1040035687793,33.5763504067846,1127.37130663918,57.786638345909,11722482.7200012,39.0892,55.5621,76.7951,201750,8.2139892578125,698.726684570312,690.5126953125,353.766787548647,176.647963537925,31204.5030220959,49.9334504411705,71372449.3879395,244.769,350.151,468.666,201750,23.0481262207031,851.04638671875,827.998260498047,624.733722896307,223.83240617949,50100.9460561004,35.8284494619225,126040028.59433,555.41,692.187,802.673,201750,258.489074707031,1052.47216796875,793.983093261719,886.347429458637,181.41353298913,32910.8699515983,20.467542067554,178820593.89328,875.231,888.89,1005.96,126,59.116214,495.277491,436.161277,230.911992301587,124.339678196857,15460.3555740979,251.08518,0.518810408921933,,201750,406.634979248047,1271.38439941406,864.749420166016,709.016074271844,208.077797439716,43296.3697873634,29.3474019828691,143043992.984344,539.448,678.932,852.794,201750,0,177.878173828125,177.878173828125,57.2757254056304,33.9507696708389,1152.65476124235,59.2760186455908,11555377.6005859,38.1438,54.8731,76.0718,201750,0,686.175354003906,686.175354003906,317.711657985909,168.554010924783,28410.4545988319,53.0525105667538,64098326.9986572,198.329,334.325,422.403,201750,13.750244140625,851.04638671875,837.296142578125,607.881009996303,218.892763268548,47914.0418113408,36.0091464725769,122639993.766754,524.603,691.065,769.562,201750,80.0498046875,887.295776367188,807.245971679688,797.36101735138,164.177132045478,26954.1306866782,20.590062527866,160867585.250641,835.64,845.643,860.119
338,61,,33.3225,333225,0,132.259963989258,132.259963989258,16.2810860234281,15.8302129638062,250.595642479457,97.2306941995566,5425264.89015684,1.57779,12.7681,25.948,333225,0.25823974609375,129.171203613281,128.912963867188,28.172278599401,22.3535055486846,499.679210315075,79.345749296828,9387707.5362854,3.84604,29.0187,44.8191,333225,12.10498046875,390.300842285156,378.195861816406,174.312760619705,105.219010758384,11071.0402249729,60.3621963098491,58085369.6575012,81.9298,175.739,253.158,333225,38.1618347167969,584.573486328125,546.411651611328,355.480644245879,115.30558213895,13295.3772724022,32.436528965891,118455037.678833,276.767,365.712,452.962,333225,338.311920166016,989.059753417969,650.747833251953,634.539388213523,135.220199829883,18284.5024420335,21.3099773381414,211444387.637451,566.737,593.635,687.206,256,6.351852,307.801925,301.450073,62.6518676328125,63.1604755026069,3989.24566571541,39.362289,0.16812364018306,,333225,399.909851074219,894.865051269531,494.955200195312,501.914091825174,102.549898538781,10516.4816903143,20.4317631660562,167250323.248444,425.021,467.266,546.06,333225,0,129.171203613281,129.171203613281,27.8448520805272,22.3031394957523,497.430031366985,80.0978918158791,9278600.83453369,3.77975,28.3536,44.4334,333225,0,390.300842285156,390.300842285156,158.251423599846,99.7524710138809,9950.55547337515,63.0341697690596,52733330.6290588,72.0977,157.6,225.577,333225,0,555.221557617188,555.221557617188,281.683690406902,128.887351351283,16611.949338349,45.7560575002055,93864047.7358398,227.093,276.166,385.908,333225,0,861.06103515625,861.06103515625,459.305126537707,202.501915825105,41007.0259128379,44.0887558455067,153051950.790527,323.058,480.887,555.169
331,131,,11.2159,112159,0.0652541145682335,105.581077575684,105.515823461115,28.5993844886174,12.3157083336978,151.676671760713,43.062844022393,3207678.36485884,19.9808,26.9721,35.5592,112159,6.56591796875,119.222412109375,112.656494140625,54.9096458569132,15.2960091678001,233.967896461425,27.8566888004693,6158610.96966553,43.8921,53.874,64.9143,112159,309.242431640625,639.023559570312,329.781127929688,478.589368026889,62.8037905884067,3944.31611227244,13.1226882133491,53678104.9285278,435.414,489.243,527.168,112159,697.151000976562,1341.93481445312,644.783813476562,1027.5035005955,137.631620208133,18942.4628811157,13.394759251756,115243765.123291,916.495,1017.67,1117.25,112159,1401.2255859375,1656.15625,254.9306640625,1479.04899739894,45.248454661311,2047.42264923672,3.05929382602504,165888656.499268,1447.41,1473.31,1497.63,64,188.712714,1447.068836,1258.356122,817.784245921875,285.105152759146,81284.948129816,816.2491655,0.0997779937410284,,112159,633.18115234375,1970.19921875,1337.01806640625,1396.49379882181,265.744447353773,70620.1112993624,19.0294040387416,156629347.982056,1208.85,1429.55,1600.37,112159,3.6143798828125,119.222412109375,115.608032226562,54.8545301410832,15.3489219728506,235.589405728656,27.9811383551621,6152429.24609375,43.8519,53.8379,64.8984,112159,241.462890625,585.343566894531,343.880676269531,471.111139277844,67.3574688493621,4537.02860979278,14.2975750801845,52839354.2702637,432.156,486.325,522.459,112159,597.00830078125,1311.66748046875,714.6591796875,994.390611148879,138.997232113769,19320.230535289,13.9781319891162,111529856.555847,884.793,991.047,1092.59,112159,1275.24865722656,1337.01806640625,61.7694091796875,1336.93815770321,1.51838864965139,2.30550409139017,0.113572093137046,149949646.829834,1337.02,1337.02,1337.02
344,154,,28.3349,283349,0.0112961428239942,238.286743164062,238.275447021239,39.2296760409466,16.0561908384464,257.801264240611,40.9286857777962,11115689.4765262,28.158,37.6624,48.4761,283349,8.585205078125,151.446990966797,142.861785888672,73.0448141208048,18.137308350849,328.961954213777,24.8303847017157,20697175.0363159,61.0402,72.5801,85.139,283349,267.096801757812,763.508605957031,496.411804199219,515.067155901147,86.0332535454548,7401.72071561652,16.7033080171718,145943763.557434,458.167,502.158,563.434,283349,556.689208984375,1104.82165527344,548.132446289062,928.981552037699,108.988020164847,11878.388539453,11.7319897177489,263225993.78833,840.369,942.967,1023.75,283349,1045.126953125,1361.76049804688,316.633544921875,1276.99940398416,72.6605282047476,5279.55235899292,5.68994221751799,361836504.119507,1215.71,1290.79,1342.99,179,152.904804,1418.781908,1265.877104,613.248693391062,188.120321133739,35389.255223461,575.019993,0.706393881750068,,283349,348.649566650391,1693.75952148438,1345.10995483398,1037.35947964491,273.132903659782,74601.583061624,26.3296291227102,293934771.197906,835.72,1057.07,1245.91,283349,0,151.446990966797,151.446990966797,72.3899839022056,19.4444313089345,378.085908927872,26.8606653307213,20511629.5487061,60.772,72.5003,85.1095,283349,0,763.508605957031,763.508605957031,484.671560960896,134.208965825283,18012.0465078921,27.6907036920434,137331202.126709,439.054,501.175,562.469,283349,357.771606445312,1101.75061035156,743.97900390625,889.40563052792,159.634527041762,25483.182223847,17.9484502416528,252012196.004456,799.433,927.997,1020.88,283349,927.876525878906,1345.10998535156,417.233459472656,1233.08474248601,105.65879785189,11163.7815635066,8.5686566552492,349393328.698669,1168.95,1265.87,1323.47
336,129,,12.8511,128511,0.16997879743576,167.943008422852,167.773029625416,39.0037235641737,16.6120491153851,275.960175811968,42.5909313198084,5012407.51895553,27.3126,37.3991,48.9255,128511,10.8675537109375,137.733642578125,126.866088867188,71.2766950877883,19.4655628235982,378.908136039448,27.3098560470899,9159839.36242676,57.4485,71.7292,85.1911,128511,235.24267578125,706.227233886719,470.984558105469,505.841180446091,107.244294155863,11501.3386289892,21.2011790066768,65006155.9403076,419.665,517.491,597.876,128511,516.768920898438,1106.14624023438,589.377319335938,941.676855676489,118.747569440206,14100.9852479566,12.6102249114851,121015834.399841,891.329,970.808,1024.8,128511,1138.17700195312,1275.88330078125,137.706298828125,1222.22537976747,19.6819704969542,387.379962642975,1.61033888043617,157069405.779297,1210.7,1219.8,1236.16,60,298.363829,1131.118867,832.755038,807.432855816667,200.224662349722,40089.9154130603,790.306147,0.667312525776004,,128511,528.355529785156,1697.30322265625,1168.94769287109,1200.9405131641,262.163489991031,68729.6954842772,21.8298481163162,154334066.287231,1005,1242.63,1404.14,128511,9.049560546875,137.733642578125,128.68408203125,71.2242143189895,19.533665948533,381.564105388879,27.4255969480383,9153095.00634766,57.4255,71.712,85.1582,128511,193.1748046875,706.227233886719,513.052429199219,502.627169790757,110.617462744705,12236.2230640762,22.007855801101,64593120.21698,418.65,515.865,596.964,128511,484.78125,1106.14624023438,621.364990234375,933.228542332838,121.186108567723,14686.072909788,12.9856838995503,119930133.203735,881.538,961.185,1021.48,128511,1074.60083007812,1168.94775390625,94.346923828125,1165.13693140393,13.5284778142989,183.019711971977,1.1611062570987,149732912.19165,1168.95,1168.95,1168.95
335,151,,15.6495,156495,0.0892836079001427,157.294921875,157.2056382671,35.4994850918733,15.4132446916862,237.568111925793,43.4182204383991,5555491.91945272,24.8443,34.173,44.3761,156495,6.2637939453125,144.112121582031,137.848327636719,65.6890665537999,18.9064667829389,357.454486214372,28.7817558915293,10280010.4703369,52.8702,65.0661,77.4444,156495,251.246215820312,613.580261230469,362.334045410156,454.375634877949,63.116666717178,3983.71361748733,13.8908563471129,71107514.9802246,413.594,450.395,491.769,156495,639.363159179688,952.407958984375,313.044799804688,814.452450126951,59.860881628949,3583.32514939505,7.34983136457117,127457736.182617,774.412,813.089,857.533,156495,868.071166992188,1338.32116699219,470.25,1123.9425122763,73.1875016344781,5356.41039549674,6.51167660579481,175891383.458679,1108.72,1121.83,1139.11,70,196.639067,805.051769,608.412702,538.751759885714,120.54357648257,14530.7538312093,538.139898,0.448832231061695,,156495,382.764312744141,1428.50341796875,1045.73910522461,923.582462382188,211.385619658781,44683.8801985269,22.8875740140795,144536037.4505,773.079,926.301,1091.37,156495,6.1966552734375,144.112121582031,137.915466308594,65.6081310711835,18.969284275617,359.833745929169,28.9130081377195,10267344.4719849,52.8347,65.0217,77.3923,156495,243.652648925781,613.580261230469,369.927612304688,452.332983438804,64.7276678683545,4189.67098767602,14.309738674432,70787850.2432556,411.124,448.35,490.988,156495,626.507934570312,952.407958984375,325.900024414062,795.933065428798,66.249150187217,4388.94990052843,8.32345746957078,124559545.07428,743.706,800.684,842.664,156495,843.328125,1045.73913574219,202.411010742188,1027.96945689588,37.910104816045,1437.17604716352,3.68786295757468,160872080.156921,1028.02,1045.74,1045.74
341,152,,10.1284,101284,0.102932155132294,145.89826965332,145.795337498188,31.4453965289797,17.0373159575039,290.270135035817,54.1806363987254,3184915.54204118,19.4103,28.5776,40.3016,101284,5.19717407226562,144.953369140625,139.756195068359,57.3413166967991,19.1864430770329,368.119597948222,33.4600671597481,5807757.9203186,43.99,55.1243,67.9034,101284,233.450012207031,551.88232421875,318.432312011719,403.478016562082,47.8831334745209,2292.79447133878,11.8675941461493,40865867.4294739,373.151,408.789,434.675,101284,512.414855957031,928.82958984375,416.414733886719,747.458467015817,65.1004169589722,4238.06428823203,8.70956980645115,75705583.37323,708.594,745.97,796.234,101284,815.086608886719,1053.42138671875,238.334777832031,1007.98062767558,58.058676050762,3370.80986476733,5.75989998782478,102092309.893494,983.37,1036.04,1051.23,76,145.109693,745.635602,600.525909,414.085601815789,173.17972782826,29991.2181306702,393.328111,1,,101284,269.283538818359,1149.24438476562,879.960845947266,731.134584249937,183.611030851373,33713.0106503038,25.1131644989462,74052235.2311707,595.052,731.19,875.246,101284,0,144.953369140625,144.953369140625,56.0362673087132,19.8231884297872,392.95879952285,35.3756404233315,5675577.2980957,42.9867,54.4011,67.0797,101284,0,500.40966796875,500.40966796875,332.084501586844,110.505524286824,12211.4708979058,33.2763268863136,33634846.6587219,263.932,360.193,416.827,101284,319.806274414062,797.610717773438,477.804443359375,663.180713422311,104.953708911945,11015.2810143732,15.8258083788861,67169595.3782654,603.562,687.81,744.022,101284,795.072631835938,879.960815429688,84.88818359375,857.862013679174,27.5628481894072,759.710600312309,3.21296988908466,86887696.1934814,826.381,879.961,879.961
337,147,,21.3163,213163,0.0372347272932529,298.612060546875,298.574825819582,46.4923476452396,22.183902347897,492.125523381031,47.7151692084288,9910448.30110221,29.4986,44.5701,61.4261,213163,13.2062377929688,201.380981445312,188.174743652344,82.3666336647193,26.1530260668043,683.980772450947,31.7519666680352,17557518.7318726,62.1987,81.6807,101.46,213163,226.401062011719,740.322875976562,513.921813964844,439.940623958443,103.626667074218,10738.4861289108,23.5546938452328,93779063.2248535,360.219,415.619,508.883,213163,406.248443603516,941.611572265625,535.363128662109,700.90051289918,141.205235630386,19938.9185694327,20.1462594236533,149406056.031128,575.401,748.037,798.565,213163,756.436401367188,1006.70697021484,250.270568847656,914.407313399221,60.3442086705441,3641.42352007417,6.59927012681256,194917806.146118,872.463,930.644,973.276,107,61.818198,695.170063,633.351865,235.702150018692,161.261483596319,26005.2660916858,165.766599,0.449871694431022,,213163,384.794647216797,1219.88696289062,835.092315673828,711.86310729352,154.551766823663,23886.2486283159,21.7108830672886,151742875.540009,598.391,690.386,794.196,213163,0,201.380981445312,201.380981445312,81.3669799534677,27.195422175446,739.590987300741,33.4231677161897,17344429.547821,61.1686,81.1007,101.122,213163,0,740.322875976562,740.322875976562,409.576024831192,133.2059497958,17743.8250610012,32.522887503169,87306454.1810913,323.473,390.838,505.541,213163,0,835.09228515625,835.09228515625,599.139075478178,155.470272629431,24171.0056714695,25.9489455775103,127714282.746155,485.665,551.036,757.4,213163,536.7822265625,876.120971679688,339.338745117188,789.13606019291,72.1390086385134,5204.03656734751,9.14151719551105,168214609.998901,778.562,822.629,835.092
342,130,,10.3279,103279,0.0688480883836746,118.801208496094,118.73236040771,37.0526173644288,15.3044768958908,234.227013056855,41.3047120136333,3826757.26878084,26.3774,35.2421,45.7056,103279,17.5205078125,130.827819824219,113.307312011719,68.5396141265218,17.2780610251971,298.531392790436,25.2088682514355,7078702.80737305,55.8804,68.0996,80.2178,103279,223.176391601562,659.186767578125,436.010375976562,483.341196071206,98.7343012779013,9748.46224883538,20.4274541629089,49918995.3890381,423.245,498.867,550.521,103279,535.763671875,1101.4453125,565.681640625,923.409707396141,139.132785483867,19357.9319964997,15.0672864243758,95368831.170166,832.5,947.61,1046.12,103279,1168.90466308594,1286.39331054688,117.488647460938,1251.20294013638,28.9291066357105,836.893210740309,2.31210347320293,129222988.454346,1234.34,1260.27,1275.15,64,244.475308,1253.345251,1008.869943,698.692359765625,288.332291425376,83135.5102786081,589.409057,0.430213305705903,,103279,592.177856445312,1697.6025390625,1105.42468261719,1256.64060195321,253.749886261967,64389.0047779611,20.1927174617436,129784584.729126,1066.06,1282.46,1460.95,103279,0,130.827819824219,130.827819824219,67.7432950937443,18.7383690054494,351.126472984385,27.6608467000592,6996459.77398682,55.5525,68.0139,80.1777,103279,95.5595703125,659.186767578125,563.627197265625,466.698106879971,120.219695437918,14452.7751711857,25.7596278334244,48200113.7804565,389.997,498.169,548,103279,448.33544921875,1092.43090820312,644.095458984375,887.067638248402,162.18117511072,26302.7335602941,18.2828420424582,91615458.6106567,791.025,926.998,1030.27,103279,1063.32763671875,1168.94775390625,105.6201171875,1111.84613662537,19.9226191696806,396.910754580126,1.79185037510217,114830357.144531,1105.42,1105.42,1105.42
353,155,,23.5674,235674,0.141747012734413,189.528793334961,189.387046322227,39.2301266268119,18.0609607119247,326.198301837689,46.0384971064073,9245520.86264727,26.3869,37.0363,49.609,235674,7.0108642578125,164.910583496094,157.899719238281,72.1472109185177,21.8582686466614,477.783908229622,30.2967618129382,17003221.7860107,56.2662,69.8621,85.9642,235674,223.176391601562,731.384887695312,508.20849609375,492.309372376338,90.7138684180636,8229.00592336976,18.4261916404709,116024519.025421,439.646,485.115,545.004,235674,532.363403320312,1115.55676269531,583.193359375,886.781578438516,120.696671548778,14567.6865229536,13.610642629869,208991361.716919,815.633,906.225,972.503,235674,1084.40270996094,1406.22229003906,321.819580078125,1305.5417368449,73.8745481371381,5457.44886246633,5.65853592054978,307682243.289185,1276.08,1327.5,1358.62,167,179.559658,1080.022473,900.462815,617.985999329342,192.389663021446,37013.7824375055,559.593587,0.642938975024822,,235674,518.828674316406,1785.89367675781,1267.06500244141,1239.44704157977,265.094340645151,70275.0094420875,21.3881135499963,292105442.077271,1047.86,1247.96,1450.78,235674,0,164.910583496094,164.910583496094,70.8993695581194,23.4183266556745,548.418023351875,33.0303736149268,16709138.0212402,55.406,69.45,85.6533,235674,0,716.156005859375,716.156005859375,435.800087305752,152.716975010162,23322.4744562545,35.0428968370119,102706749.775696,354.049,467.138,531.644,235674,0,1115.55249023438,1115.55249023438,761.337170703893,216.998106714629,47088.1783177334,28.5022346293697,179427376.368469,649.244,803.044,898.44,235674,978.3662109375,1345.10998535156,366.743774414062,1217.32013255592,72.4939769687824,5255.37669675036,5.95521055061927,286890704.919983,1158.71,1232.08,1267.06
